SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,May-20-2025,Single Family Residential,4105 72nd St E,Tacoma,WA,98443,800000,2,2.0,Midland,1936,54450,2001,,413,,Sold,,,https://www.redfin.com/WA/Tacoma/4105-72nd-St-E-98443/home/113753663,NWMLS as Distributed by MLS Grid,2379712,N,Y,47.1917311,-122.3739623
PAST SALE,May-27-2025,Single Family Residential,8517 13th Ave E,Tacoma,WA,98445,662900,4,2.5,Midland,2378,4700,2025,,279,70,Sold,,,https://www.redfin.com/WA/Tacoma/8517-13th-Ave-E-98445/home/194020544,NWMLS as Distributed by MLS Grid,2382032,N,Y,47.1793648,-122.4114807
PAST SALE,,Single Family Residential,1600 8th Ave NW,Puyallup,WA,98371,455000,3,2.0,,1416,11000,1965,,321,,,,,https://www.redfin.com/WA/Puyallup/1600-8th-Ave-NW-98371/home/2987879,,,N,Y,47.1982753,-122.3151769
PAST SALE,August-19-2025,Single Family Residential,16402 8th Avenue Ct E Lot 35,Spanaway,WA,98387,704625,5,3.5,Spanaway,2603,6577,2025,,271,42,Sold,,,https://www.redfin.com/WA/Spanaway/16402-8th-Avenue-Ct-E-98387/unit-35/home/193989100,NWMLS as Distributed by MLS Grid,2311420,N,Y,47.1025401,-122.4199312
PAST SALE,July-15-2025,Single Family Residential,15309 204th Ave E #53,Bonney Lake,WA,98391,914900,5,3.0,Bonney Lake,3306,5000,2025,,277,,Sold,,,https://www.redfin.com/WA/Bonney-Lake/15309-204th-Ave-E-98391/unit-53/home/195288523,NWMLS as Distributed by MLS Grid,2356221,N,Y,47.1164475,-122.1596541
PAST SALE,May-28-2025,Single Family Residential,20005 145th St E,Bonney Lake,WA,98391,770000,4,2.5,Tehaleh,2768,5850,2019,,278,64,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20005-145th-St-E-98391/home/167461637,NWMLS as Distributed by MLS Grid,2383068,N,Y,47.1251343,-122.1631933
PAST SALE,October-28-2025,Single Family Residential,13518 185th Street Ct E #108,South Hill,WA,98374,724852,3,2.0,Puyallup,1990,6820,2025,,364,67,Sold,,,https://www.redfin.com/WA/South-Hill/13518-185th-Street-Ct-E-98374/unit-108/home/196245537,NWMLS as Distributed by MLS Grid,2401576,N,Y,47.0875098,-122.2489576
PAST SALE,May-29-2025,Single Family Residential,20324 154th St E,Bonney Lake,WA,98391,777565,3,2.5,Bonney Lake,2612,6530,2025,,298,,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20324-154th-St-E-98391/home/185218953,NWMLS as Distributed by MLS Grid,2387934,N,Y,47.1167255,-122.1611482
PAST SALE,,Single Family Residential,4006 S D St,Tacoma,WA,98418,425000,2,1.0,,1298,5964,1951,,327,,,,,https://www.redfin.com/WA/Tacoma/4006-S-D-St-98418/home/2962574,,,N,Y,47.2205453,-122.436362
PAST SALE,September-16-2025,Single Family Residential,87 Hylebos Ave,Milton,WA,98354,415000,2,1.0,Milton,1160,12381,1982,,358,,Sold,,,https://www.redfin.com/WA/Milton/87-Hylebos-Ave-98354/home/366597,NWMLS as Distributed by MLS Grid,2435073,N,Y,47.2586201,-122.3133968
PAST SALE,May-28-2025,Single Family Residential,15703 205th Avenue Ct E,Bonney Lake,WA,98391,1094572,5,5.0,Tehaleh,4016,7340,2024,,273,84,Sold,,,https://www.redfin.com/WA/Bonney-Lake/15703-205th-Avenue-Ct-E-98391/home/185219050,NWMLS as Distributed by MLS Grid,2263179,N,Y,47.1128704,-122.1591638
PAST SALE,May-15-2025,Single Family Residential,20209 148th St E #608,Bonney Lake,WA,98391,842952,4,3.0,Tehaleh,2414,5248,2025,,349,88,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20209-148th-St-E-98391/unit-608/home/194823548,NWMLS as Distributed by MLS Grid,2325707,N,Y,47.1212304,-122.1599171
PAST SALE,May-16-2025,Single Family Residential,20706 Snag Island Dr E,Bonney Lake,WA,98391,4500000,7,10.5,Snag Island,11060,87098,1997,,407,83,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20706-Snag-Island-Dr-E-98391/home/2698156,NWMLS as Distributed by MLS Grid,2361122,N,Y,47.2122261,-122.150799
PAST SALE,June-2-2025,Single Family Residential,257 Whitmore Way,Buckley,WA,98321,465000,3,1.0,Buckley,1056,11250,1981,,440,,Sold,,,https://www.redfin.com/WA/Buckley/257-Whitmore-Way-98321/home/2956658,NWMLS as Distributed by MLS Grid,2386544,N,Y,47.1650501,-122.0153289
PAST SALE,,Single Family Residential,15218 16th Ave E,Tacoma,WA,98445,460000,3,1.0,,1828,9240,1972,,252,,,,,https://www.redfin.com/WA/Tacoma/15218-16th-Ave-E-98445/home/2921244,,,N,Y,47.1177576,-122.4074826
PAST SALE,September-15-2025,Condo/Co-op,6020 N Highlands #12,Tacoma,WA,98406,459000,2,2.0,Highlands,1128,3655,1984,,407,504,Sold,,,https://www.redfin.com/WA/Tacoma/6020-N-Highlands-Pkwy-98406/unit-12/home/2945960,NWMLS as Distributed by MLS Grid,2434155,N,Y,47.262293,-122.518075
PAST SALE,August-26-2025,Mobile/Manufactured Home,10915 245th Street Ct E,Graham,WA,98338,450000,3,2.0,Graham,1765,12600,1988,,255,,Sold,,,https://www.redfin.com/WA/Graham/10915-245th-Street-Ct-E-98338/home/2658067,NWMLS as Distributed by MLS Grid,2413091,N,Y,47.0335646,-122.2856162
PAST SALE,August-19-2025,Single Family Residential,16406 8th Avenue Ct E #36,Spanaway,WA,98387,785814,5,3.5,Spanaway,3455,11118,2025,,227,42,Sold,,,https://www.redfin.com/WA/Spanaway/16406-8th-Avenue-Ct-E-98387/unit-36/home/194254249,NWMLS as Distributed by MLS Grid,2320653,N,Y,47.1025401,-122.4199312
PAST SALE,August-12-2025,Single Family Residential,14822 14th Ave,Spanaway,WA,98387,475000,4,2.5,Bethel,1853,8001,2014,,256,33,Sold,,,https://www.redfin.com/WA/Spanaway/14822-14th-Ave-S-98387/home/18244395,NWMLS as Distributed by MLS Grid,2425655,N,Y,47.1220133,-122.453817
PAST SALE,June-6-2025,Single Family Residential,13518 125th Avenue Ct E,Puyallup,WA,98374,505000,3,2.0,South Hill,1410,10624,1985,,358,,Sold,,,https://www.redfin.com/WA/Puyallup/13518-125th-Avenue-Ct-E-98374/home/2958213,NWMLS as Distributed by MLS Grid,2389354,N,Y,47.1331529,-122.262431
PAST SALE,September-23-2025,Single Family Residential,3108 138th St E,Tacoma,WA,98446,577000,3,2.0,Summit,1600,30000,1961,,361,,Sold,,,https://www.redfin.com/WA/Tacoma/3108-138th-St-E-98446/home/22789279,NWMLS as Distributed by MLS Grid,2437769,N,Y,47.1309053,-122.3875554
PAST SALE,,Single Family Residential,4539 E C St,Tacoma,WA,98404,265000,4,1.0,,1424,7100,1925,,186,,,,,https://www.redfin.com/WA/Tacoma/4539-E-C-St-98404/home/2961955,,,N,Y,47.2154087,-122.4278515
PAST SALE,October-3-2025,Single Family Residential,1409 Amber Blvd,Puyallup,WA,98372,735000,4,3.0,Shaw Road,1409,18000,1994,,522,35,Sold,,,https://www.redfin.com/WA/Puyallup/1409-Amber-Blvd-98372/home/2926175,NWMLS as Distributed by MLS Grid,2441343,N,Y,47.1769436,-122.2510898
PAST SALE,May-30-2025,Townhouse,1204 E 53rd St,Tacoma,WA,98404,461900,3,2.5,Swan Creek,1252,1755,2025,,369,229,Sold,,,https://www.redfin.com/WA/Tacoma/1204-E-53rd-St-98404/home/188326697,NWMLS as Distributed by MLS Grid,2352992,N,Y,47.2088627,-122.4132358
PAST SALE,May-23-2025,Vacant Land,0 101st St S,,WA,98444,100000,,,Parkland,,9000,,,,,Sold,,,https://www.redfin.com/WA/Unknown/101st-St-S-98444/home/22782249,NWMLS as Distributed by MLS Grid,2381807,N,Y,47.165523,-122.454809
PAST SALE,September-12-2025,Single Family Residential,13936 180th St E #29,South Hill,WA,98374,835000,5,4.5,South Hill,3290,7405,2025,,254,125,Sold,,,https://www.redfin.com/WA/South-Hill/13936-180-St-E-98374/unit-29/home/197091186,NWMLS as Distributed by MLS Grid,2421235,N,Y,47.0903291,-122.2479599
PAST SALE,September-30-2025,Single Family Residential,13918 49th Avenue Ct NW,Gig Harbor,WA,98332,1300000,3,2.5,Canterwood,2544,9182,2005,,511,178,Sold,,,https://www.redfin.com/WA/Gig-Harbor/13918-49th-Avenue-Ct-NW-98332/home/3033491,NWMLS as Distributed by MLS Grid,2439853,N,Y,47.3852,-122.6046853
PAST SALE,June-18-2025,Single Family Residential,5101 Park Ave S,Tacoma,WA,98408,460000,2,2.0,South Tacoma,3025,6000,1925,,152,,Sold,,,https://www.redfin.com/WA/Tacoma/5101-S-Park-Ave-98408/home/2896218,NWMLS as Distributed by MLS Grid,2397754,N,Y,47.2107018,-122.4416066
PAST SALE,July-18-2025,Single Family Residential,8001 116 Street Ct SW,Lakewood,WA,98499,735000,4,3.0,Gravelly Lake,2679,7520,2018,,274,85,Sold,,,https://www.redfin.com/WA/Lakewood/8001-116th-Street-Ct-SW-98498/home/144679922,NWMLS as Distributed by MLS Grid,2396000,N,Y,47.15192,-122.543198
PAST SALE,October-27-2025,Single Family Residential,6612 162 Street Ct E,Puyallup,WA,98375,280000,2,1.0,South Hill,1744,11486,1982,,161,,Sold,,,https://www.redfin.com/WA/Puyallup/6612-162nd-Street-Ct-E-98375/home/2749991,NWMLS as Distributed by MLS Grid,2450779,N,Y,47.1086133,-122.3400185
PAST SALE,July-24-2025,Single Family Residential,8320 224th Ave E,Buckley,WA,98321,1225000,4,2.5,Buckley,3117,90169,1993,,393,,Sold,,,https://www.redfin.com/WA/Buckley/8320-224th-Ave-E-98321/home/2700286,NWMLS as Distributed by MLS Grid,2412530,N,Y,47.1815001,-122.1315801
PAST SALE,September-19-2025,Single Family Residential,14802 Wallace Ave E #667,Bonney Lake,WA,98391,490715,3,2.0,Tehaleh,1419,3745,2025,,346,88,Sold,,,https://www.redfin.com/WA/Bonney-Lake/14802-Wallace-Ave-E-98391/unit-667/home/196711997,NWMLS as Distributed by MLS Grid,2413127,N,Y,47.12028,-122.1590612
PAST SALE,August-29-2025,Single Family Residential,15306 204th Ave E,Bonney Lake,WA,98391,799900,5,3.0,Bonney Lake,2970,4223,2025,,269,,Sold,,,https://www.redfin.com/WA/Bonney-Lake/15306-204th-Ave-E-98391/home/185218966,NWMLS as Distributed by MLS Grid,2429649,N,Y,47.1168137,-122.1599502
PAST SALE,,Single Family Residential,4909 S Mullen St,Tacoma,WA,98409,350000,3,3.0,,1592,5000,2001,,220,,,,,https://www.redfin.com/WA/Tacoma/4909-S-Mullen-St-98409/home/2996735,,,N,Y,47.2124948,-122.5005468
PAST SALE,,Multi-Family (2-4 Unit),5118 54th St W,University Place,WA,98467,510000,4,3.0,,1939,23522,1976,,263,,,,,https://www.redfin.com/WA/University-Place/5118-54th-St-W-98467/home/2472762,,,N,Y,47.20745,-122.50642
PAST SALE,,Single Family Residential,7622 S Thompson Ave,Tacoma,WA,98408,341000,4,3.0,,1840,5000,1979,,185,,,,,https://www.redfin.com/WA/Tacoma/7622-S-Thompson-Ave-98408/home/2610769,,,N,Y,47.1875798,-122.4448431
PAST SALE,September-12-2025,Single Family Residential,13706 185th Street Ct E #102,South Hill,WA,98374,708977,3,2.0,Puyallup,1990,6820,2025,,356,67,Sold,,,https://www.redfin.com/WA/South-Hill/13706-185th-Street-Ct-E-98374/unit-102/home/196240094,NWMLS as Distributed by MLS Grid,2401371,N,Y,47.0871581,-122.2476011
PAST SALE,September-22-2025,Mobile/Manufactured Home,5620 112th Avenue Ct E #23,Puyallup,WA,98372,18500,3,1.0,Puyallup Valley,924,,1974,,20,,Sold,,,https://www.redfin.com/WA/Puyallup/5620-112th-Avenue-Ct-E-98372/unit-23/home/3015597,NWMLS as Distributed by MLS Grid,2432706,N,Y,47.205702,-122.2803447
PAST SALE,August-12-2025,Single Family Residential,17904 st 109 Ct E,Bonney Lake,WA,98391,400000,3,2.5,Panorama,1638,10629,2001,,244,1,Sold,,,https://www.redfin.com/WA/Bonney-Lake/17904-109th-Street-Ct-E-98391/home/3001514,NWMLS as Distributed by MLS Grid,2420826,N,Y,47.1587172,-122.1908604
PAST SALE,September-11-2025,Single Family Residential,515 2nd Ave NE,Puyallup,WA,98372,365000,2,1.0,Downtown,1008,6250,1922,,362,,Sold,,,https://www.redfin.com/WA/Puyallup/515-2nd-Ave-NE-98372/home/2995407,NWMLS as Distributed by MLS Grid,2433132,N,Y,47.1928454,-122.2868394
PAST SALE,August-20-2025,Single Family Residential,5002 W Tapps Dr E,Lake Tapps,WA,98391,810000,3,2.5,Lake Tapps,1766,17600,1978,,459,,Sold,,,https://www.redfin.com/WA/Lake-Tapps/5002-W-Tapps-Dr-E-98391/home/2893581,NWMLS as Distributed by MLS Grid,2424124,N,Y,47.2113904,-122.1829176
PAST SALE,August-7-2025,Single Family Residential,20348 150th St E #585,Bonney Lake,WA,98391,884959,5,3.5,Tehaleh,3163,6290,2025,,280,88,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20348-150th-St-E-98391/unit-585/home/194823531,NWMLS as Distributed by MLS Grid,2324726,N,Y,47.1185087,-122.1584793
PAST SALE,September-22-2025,Single Family Residential,2404 Railroad St,Tacoma,WA,98409,200000,4,1.0,Tacoma,1404,5323,1955,,142,,Sold,,,https://www.redfin.com/WA/Tacoma/2404-Railroad-St-98409/home/2728049,NWMLS as Distributed by MLS Grid,2436646,N,Y,47.2076532,-122.4678942
PAST SALE,August-18-2025,Single Family Residential,6668 E Roosevelt Ave,Tacoma,WA,98404,280000,3,2.0,Se Tacoma,1452,6240,1976,,193,,Sold,,,https://www.redfin.com/WA/Tacoma/6668-E-Roosevelt-Ave-98404/home/2825827,NWMLS as Distributed by MLS Grid,2423378,N,Y,47.1960271,-122.3995732
PAST SALE,September-12-2025,Single Family Residential,29404 47th Ave E,Graham,WA,98338,540000,3,2.0,Graham,1404,73843,1998,,385,,Sold,,,https://www.redfin.com/WA/Graham/29404-47th-Ave-E-98338/home/2968440,NWMLS as Distributed by MLS Grid,2422803,N,Y,46.9892211,-122.36858
PAST SALE,June-27-2025,Single Family Residential,20352 Eagle Ln E #734,Bonney Lake,WA,98391,947452,5,3.5,Tehaleh,3163,4749,2025,,300,88,Sold,,,https://www.redfin.com/WA/Bonney-Lake/20352-Eagle-Ln-E-98391/unit-734/home/194823567,NWMLS as Distributed by MLS Grid,2335364,N,Y,47.1216271,-122.1564629
PAST SALE,July-24-2025,Single Family Residential,2711 McNeil St,Dupont,WA,98327,545000,3,2.5,Nw Landing,1712,6039,2001,,318,43,Sold,,,https://www.redfin.com/WA/DuPont/2711-McNeil-St-98327/home/2998147,NWMLS as Distributed by MLS Grid,2401873,N,Y,47.0971731,-122.662094
PAST SALE,,Single Family Residential,17519 26th Avenue Ct E,Tacoma,WA,98445,429000,4,3.0,,1877,10606,1998,,229,,,,,https://www.redfin.com/WA/Tacoma/17519-26th-Avenue-Ct-E-98445/home/2870939,,,N,Y,47.097063,-122.393495
PAST SALE,July-31-2025,Single Family Residential,2502 S 40th St,Tacoma,WA,98409,549000,2,1.5,Tacoma Mall,1326,19440,1917,,414,,Sold,,,https://www.redfin.com/WA/Tacoma/2502-S-40th-St-98409/home/2842660,NWMLS as Distributed by MLS Grid,2390249,N,Y,47.2207628,-122.4698064
PAST SALE,September-24-2025,Vacant Land,2903 Crystal Springs Rd W,University Place,WA,98466,240000,,,University Place,,6930,,,,,Sold,,,https://www.redfin.com/WA/University-Place/2903-Crystal-Springs-Rd-W-98466/home/198283662,NWMLS as Distributed by MLS Grid,2438675,N,Y,47.2332777,-122.5474122
PAST SALE,,Single Family Residential,3616 S J St,Tacoma,WA,98418,350000,5,2.0,,1616,6500,1925,,217,,,,,https://www.redfin.com/WA/Tacoma/3616-S-J-St-98418/home/2977986,,,N,Y,47.2256882,-122.4465404
PAST SALE,July-25-2025,Vacant Land,0 xx TBD,Tacoma,WA,98404,1450000,,,Tacoma,,5222,,,,,Sold,,,https://www.redfin.com/WA/Tacoma/0-xx-TBD-98404/home/196913816,NWMLS as Distributed by MLS Grid,2418567,N,Y,47.213831,-122.405773
PAST SALE,,Condo/Co-op,1786 Spencer Ct Unit E10,Dupont,WA,98327,360000,3,2.0,,1317,,2000,,273,,,,,https://www.redfin.com/WA/DuPont/1786-Spencer-Ct-98327/unit-E10/home/2996635,,,N,Y,47.0975331,-122.6446224
PAST SALE,September-28-2025,Single Family Residential,3840 A St,Tacoma,WA,98418,260000,2,1.5,Tacoma,2165,6000,1941,,120,,Sold,,,https://www.redfin.com/WA/Tacoma/3840-A-St-98418/home/2962198,NWMLS as Distributed by MLS Grid,2441697,N,Y,47.2215049,-122.4317563
PAST SALE,July-11-2025,Single Family Residential,1105 17 Ave,Milton,WA,98354,350000,4,3.0,Milton,2056,19231,1959,,170,,Sold,,,https://www.redfin.com/WA/Milton/1105-17th-Ave-98354/home/2924143,NWMLS as Distributed by MLS Grid,2360645,N,Y,47.2491228,-122.3125695
PAST SALE,October-3-2025,Single Family Residential,7930 19th St W,Tacoma,WA,98466,1625000,4,3.5,University Place,3857,9900,2024,,421,,Sold,,,https://www.redfin.com/WA/Tacoma/7930-19th-St-W-98466/home/160936922,NWMLS as Distributed by MLS Grid,2442126,N,Y,47.2424982,-122.5437975
PAST SALE,June-13-2025,Mobile/Manufactured Home,40304 123rd Avenue Ct E,Eatonville,WA,98238,420000,3,2.0,Eatonville,1792,54450,2002,,234,,Sold,,,https://www.redfin.com/WA/Eatonville/40304-123rd-Avenue-Ct-E-98328/home/2638059,NWMLS as Distributed by MLS Grid,2393615,N,Y,46.8894311,-122.269903
PAST SALE,September-9-2025,Single Family Residential,15051 183rd Ave E,Bonney Lake,WA,98391,929000,3,3.5,Tehaleh,2270,6906,2021,,409,390,Sold,,,https://www.redfin.com/WA/Bonney-Lake/15051-183rd-Ave-E-98391/home/173583787,NWMLS as Distributed by MLS Grid,2432954,N,Y,47.1176892,-122.1902027
PAST SALE,October-6-2025,Single Family Residential,2125 157th Street Ct E,Tacoma,WA,98445,275000,4,2.5,Tacoma,1528,484,1986,,180,,Sold,,,https://www.redfin.com/WA/Tacoma/2125-157th-Street-Ct-E-98445/home/2833889,NWMLS as Distributed by MLS Grid,2443276,N,Y,47.1139162,-122.4002826
PAST SALE,August-19-2025,Vacant Land,22525 S Herron Blvd NW,Lakebay,WA,98349,100000,,,Herron Island,,11300,,,,320,Sold,,,https://www.redfin.com/WA/Lakebay/22525-S-Herron-Blvd-NW-98349/home/2833319,NWMLS as Distributed by MLS Grid,2423197,N,Y,47.2578039,-122.8377942
PAST SALE,July-30-2025,Single Family Residential,6724 36th Street Ct NW,Gig Harbor,WA,98335,650500,3,2.5,Artondale,1704,12318,1994,,382,,Sold,,,https://www.redfin.com/WA/Gig-Harbor/6724-36th-Street-Ct-NW-98335/home/2989446,NWMLS as Distributed by MLS Grid,2416143,N,Y,47.29026,-122.629421
PAST SALE,July-22-2025,Single Family Residential,7920 State Route 302 Rd NW,Gig Harbor,WA,98329,1400000,3,2.5,Wauna,2228,63184,1959,,628,,Sold,,,https://www.redfin.com/WA/Gig-Harbor/7920-State-Route-302-NW-98329/home/104456757,NWMLS as Distributed by MLS Grid,2411005,N,Y,47.3782307,-122.644662
PAST SALE,,Mobile/Manufactured Home,2920 35th Avenue Ct E #29,Tacoma,WA,98443,57000,2,2.0,,1330,,1976,,43,,,,,https://www.redfin.com/WA/Tacoma/2920-35th-Avenue-Ct-E-98443/unit-29/home/3011558,,,N,Y,47.2301358,-122.3818491
PAST SALE,May-28-2025,Vacant Land,5503 19th St. Ct NW,Gig Harbor,WA,98335,825000,,,Cromwell,,55000,,,,,Sold,,,https://www.redfin.com/WA/Gig-Harbor/5503-19th-Street-Ct-NW-98335/home/22768072,NWMLS as Distributed by MLS Grid,2372206,N,Y,47.27535,-122.61151
PAST SALE,May-23-2025,Mobile/Manufactured Home,23808 41st Ave E,Spanaway,WA,98387,415000,3,2.0,Spanaway,1576,112385,1977,,263,,Sold,,,https://www.redfin.com/WA/Spanaway/23808-41st-Ave-E-98387/home/2542465,NWMLS as Distributed by MLS Grid,2380947,N,Y,47.039977,-122.3762625
PAST SALE,,Single Family Residential,18710 83rd Ave E,Puyallup,WA,98375,350000,3,3.0,,1856,5775,1999,,189,,,,,https://www.redfin.com/WA/Puyallup/18710-83rd-Ave-E-98375/home/2932789,,,N,Y,47.0862167,-122.3191714
